Descriptores,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<R>,2019<R>
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Durango<C1>,10635.667,11419.876,11161.75,11365.042,11519.115,11844.337,11737.874,11905.232,11665.74,11670.967,12360.427,12671.108,12716.913,13224.124,13485.97,13725.936,14770.958,12581.234,13930.774,12900.671,13717.601,14768.587,14647.624,17491.937,18053.12,15834.756,17864.576,17451.155,17530.643,18054.632,17428.203,16101.193,18153.313,18811.485,19290.955,18818.344,19945.798,19992.874,19539.744,19213.557
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Guanajuato<C1>,13493.096,14756.446,14493.746,14921.045,15266.32,15887.243,15795.105,16145.108,15723.602,15652.584,16994.42,17600.506,17859.849,20280.06,19775.772,19471.042,19974.078,18346.568,19608.702,17785.261,18212.111,21171.902,21562.37,21768.244,23298.8,20878.187,20307.976,21992.044,22505.655,22648.509,22061.938,22204.227,21876.664,23507.447,23774.059,23084.637,23705.875,25123.915,26280.613,26592.2
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Guerrero<C1>,8276.803,8873.592,8716.28,8889.305,9010.284,9261.116,9136.844,9226.545,8893.686,8718.163,9282.51,9372.247,8783.56,8875.524,8545.444,9548.806,9650.366,8479.159,9713.216,10599.671,10515.755,9908.767,9547.413,10982.639,10455.419,10817.27,11488.758,11576.74,12013.442,11609.041,12380.518,12281.079,11827.406,10921.653,12181.128,11448.252,12705.526,13141.454,13097.625,12615.175
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Hidalgo<C1>,7478.228,8111.689,7902.594,8066.179,8173.992,8430.027,8268.386,8349.401,7959.814,7748.786,8364.877,8436.637,7836.853,7937.571,8320.202,8328.931,8980.113,8269.467,7646.672,8170.284,9139.318,9424.246,9190.895,10032.916,10025.754,9928.484,10950.176,10667.766,10899.583,10097.418,10304.073,9041.252,10407.18,10711.134,10743.849,10541.935,10546.335,10440.395,10374.572,9882.852
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Jalisco<C1>,26727.661,28845.433,28570.8,29342.567,29970.451,30992.151,30927.675,31506.137,30981,30993.86,32880.264,33691.427,33644.046,35262.161,35642.189,34980.281,36902.146,36282.309,42167.558,40918.577,39737.095,44263.78,46064.621,45266.923,48731.225,46693.767,50078.72,53074.537,53142.478,50839.069,55802.037,52703.563,57514.461,57476.853,61023.777,62310.448,63564.395,67405.231,69931.177,70997.084
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|México<C1>,8618.621,9596.395,9088.484,9266.384,9384.763,9775.882,9525.95,9703.538,9231.877,9121.319,10195,10630.778,10488.548,11302.847,11634.66,12060.016,13591.151,14634.517,14962.28,17642.021,17362.387,20136.548,18632.347,19512.859,20341.809,17816.53,19393.066,22297.792,20584.935,17579.481,19125.925,16241.237,19620.513,19904.044,20825.717,21386.248,22804.939,22580.656,20204.542,19810.784
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,18184.726,19501.426,19822.796,20562.745,21220.832,22033.497,22342.975,22914.79,22932.009,23146.586,24279.573,24839.199,24825.483,25667.936,26701.878,27576.502,28106.674,34012.728,32390.332,35897.939,32076.468,33031.34,31720.781,32803.547,30908.902,30183.248,34472.557,36053.211,38699.199,35964.264,33923.768,38108.062,37810.691,39538.431,43856.361,42818.867,49935.608,53403.536,55395.638,55443.989
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Morelos<C1>,4078.828,4414.816,4279.079,4352.075,4394.639,4519.792,4414.334,4443.765,4216.349,4089.437,4410.613,4430.907,4053.468,4362.915,4532.881,4386.028,4362.014,3970.276,3688.164,4378.691,4475.274,4865.929,4821.431,5113.053,5235.684,5697.548,5724.729,5983.812,5229.43,5614.585,5822.891,5349.988,5223.279,6056.056,5692.656,5384.508,5853.908,6057.976,6557.924,6533.374
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Nayarit<C1>,4525.348,5016.108,4970.949,5169.123,5336.727,5603.525,5609.75,5775.548,5649.2,5645.071,6185.588,6451.29,6594.482,7431.278,7094.368,6404.816,6883.361,6792.622,6862.021,7482.771,7878.304,8156.154,7831.377,6334.566,7249.249,7111.632,7071.672,7689.549,8259.986,7374.004,7593.762,8483.448,8349.491,7865.074,7183.08,7179.88,8187.56,8379.081,8301.523,8552.596
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Nuevo León<C1>,4594.095,4947.083,4910.386,5043.756,5158.44,5334.733,5352.578,5469.356,5436.867,5489.96,5785.374,5921.322,5794.457,5275.831,6390.826,7033.451,7218.52,6896.978,7950.214,6774.494,6295.642,7297.309,7687.872,7729.586,7384.516,6856.09,6813.11,7527.158,6888.669,7210.986,7725.279,6789.656,6904.717,6847.625,6848.678,6353.505,6111.508,6078.034,6101.985,6359.395
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Oaxaca<C1>,9364.565,10182.673,9935.541,10168.509,10332.754,10692.914,10511.026,10646.944,10156.445,9896.348,10779.621,10990.342,10353.951,11880.881,11169.17,11269.635,11445.937,10909.638,11852.579,12202.556,13293.419,13544.446,12477.375,11682.515,11837.134,11404.286,12589.966,12712.193,13085.15,13283.059,13369.979,13123.146,13916.918,14506.536,14576.097,14446.317,14905.512,15092.53,15558.32,15248.047
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Puebla<C1>,14475.517,15265.512,15152.311,15423.71,15634.602,15985.592,15923.051,16093.371,15837.953,15772.675,16417.377,16642.101,16494.966,16954.697,15753.864,16309.689,16890.48,15916.034,16194.006,18283.085,17890.166,18961.737,17603.421,18753.415,19165.917,19391.578,20228.143,21332.959,21285.441,19981.701,20962.941,19806.127,22127.802,22182.283,22043.806,24075.282,23969.542,24053.682,24613.971,24378.452
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Querétaro<C1>,3221.594,3555.254,3500.016,3615.671,3709.554,3867.406,3854.288,3944.99,3867.95,3881.784,4176.119,4311.292,4328.931,4576.141,5113.397,5227.524,4906.66,4842.47,5635.914,4804.505,5188.017,6136.075,6497.471,6498.753,6309.11,5559.968,5959.255,6741.912,6520.043,6394.13,7067.547,6612.966,7658.781,7861.136,8569.548,9083.603,8907.12,9909.08,9905.647,9810.079
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Quintana Roo<C1>,1269.215,1346.584,1311.522,1327.182,1336.469,1365.931,1341.804,1350.076,1299.465,1273.873,1353.929,1373.396,1402.636,1839.16,1643.425,1342.484,1652.641,1394.774,1413.599,1714.612,1302.383,1276.943,1328.11,1517.316,1648.179,1756.109,1972.215,1596.014,1337.603,1588.44,1930.093,1990.04,1888.669,1980.193,1932.831,1969.224,1951.874,2117.442,2549.294,2100.533
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,5464.759,5952.514,5819.802,5963.488,6070.144,6285.514,6206.823,6304.543,6084.785,6004.87,6489.638,6649.618,6604.318,7698.929,8067.338,6317.372,6434.309,6234.473,7389.951,6969.006,7014.596,7838.793,8256.864,9115.138,9253.648,9352.102,9480.871,9783.812,10156.886,9398.953,10242.671,9084.733,9560.369,11505.111,12797.498,12718.868,13198.595,13846.161,14902.269,14381.121
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Sinaloa<C1>,24862.628,27042.44,25878.076,26208.26,26335.003,27060.661,26157.329,26225.979,24460.741,23428.4,25777.013,26328.904,24445.612,25601.722,23374.768,24615.826,25289.484,26485.387,26634.854,25245.438,29754.695,31470.619,30214.883,29402.89,34594.54,32781.305,37268.739,40423.406,39832.299,37419.257,33660.45,30583.539,36053.687,36391.883,36997.539,42047.079,44884.773,42998.898,45396.391,48031.127
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Sonora<C1>,19533.33,21367.857,20469.82,20795.017,20951.499,21601.412,20904.769,21009.516,19584.297,18759.484,20777.278,21320.481,20933.738,20842.015,22348.621,22318.855,23524.098,22371.238,22506.308,22101.2,20091.445,22673.513,22233.966,24566.362,22402.721,24960.046,23896.859,27050.252,27929.827,28031.463,28628.166,27827.145,31064.156,29942.431,30501.329,33468.708,34995.562,38176.837,39473.148,40516.849
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tabasco<C1>,5802.136,5991.582,5907.885,5948.646,5977.819,6055.562,6016.251,6053.513,5972.873,5956.982,6154.337,6238.464,6227.086,6405.807,7285.432,7240.545,6930.303,6705.549,6191.874,6713.374,7156.31,7705.974,8172.208,7782.003,8729.628,7684.964,8277.707,7384.184,7262.804,7017.114,7148.114,6829.508,7692.769,7594.783,7512.501,7666.25,7773.657,8817.553,9122.144,8624.106
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tamaulipas<C1>,10770.541,11602.03,11284.066,11474.405,11601.451,11923.549,11727.179,11846,11419.762,11246.487,12038.212,12297.156,12052.001,14475.386,16324.346,14798.029,15930.266,13048.58,13855.223,13358.778,12352.481,11233.343,10700.964,14656.871,16375.782,14853.59,15124.652,16633.801,16693.497,16254.413,17531.956,15588.875,15684.243,14373.989,17619.59,16039.126,17271.892,16221.025,14994.273,15058.703
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tlaxcala<C1>,2295.869,2500.355,2427.331,2477.377,2509.212,2590.167,2533.49,2557.134,2425.67,2353.755,2556.92,2586.121,2397.737,2686.106,2709.199,2662.954,2689.661,2511.595,2357.757,2102.715,2834.255,3211.734,2458.856,3334.045,2770.412,3052.572,3226.241,3000.407,3584.674,3185.464,3559.012,2346.447,3557.616,3235.906,3361.955,3372.538,3296.615,3240.95,3282.368,3415.34
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,28341.787,30193.778,29498.905,29961.348,30278.454,31064.904,30610.828,30909.641,29812.883,29282.767,31304.483,31856.516,30382.121,30889.253,32260.701,32662.871,33691.007,34277.267,34226.796,35260.702,39024.894,38569.441,39119.219,39098.009,37761.426,34803.598,36684.161,37075.337,36824.357,37917.135,37213.107,37996.254,38985.281,40750.571,39480.522,41596.43,40491.676,41933.775,43507.044,42783.666
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Yucatán<C1>,5981.814,6402.885,6225.055,6316.392,6369.985,6532.189,6395.474,6434.796,6134.372,5964.412,6409.758,6494.716,6222.702,7441.517,7148.432,7093.227,7096.27,6857.875,6460.221,6721.486,7211.523,6813.076,6867.902,7195.134,8309.648,7820.443,8406.84,8746.538,7817.634,8200.144,8534.028,8701.738,8919.566,8695.222,9083.825,9147.755,9401.523,9235.684,9893.435,9986.279
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Zacatecas<C1>,6540.295,7115.658,7027.326,7225.972,7384.305,7647.838,7617.173,7759.21,7611.266,7613.276,8092.061,8286.265,8211.272,8341.042,7623.532,8139.678,8554.473,7722.7,9414.239,8141.393,9106.846,9489.572,11506.008,11472.477,9741.376,8004.718,11223.698,9977.668,10386.295,10124.876,10694.795,8743.501,11078.216,12232.216,12144.73,11750.359,14000.055,13778.5,14197.386,12625.089
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,0.871965462328,0.869256946821,0.901800616652,0.91737427949,0.934431650417,0.943592638696,0.971704558463,0.987435144832,1.027798311222,1.059388395625,1.040129848227,1.047233055188,1.07943164699,1.051814577992,0.989992434191,1.198928771744,1.196996866806,1.030962631077,1.065968379378,1.066489043181,1.028822455082,1.161593301496,1.187579774529,1.18129620946,1.137501468735,1.271688345996,1.232040221916,1.241304225735,1.349745927539,1.305463238494,1.335356628273,1.470984947736,1.451665515815,1.423131126291,1.468088535685,1.480123092905,1.475922963226,1.498221274849,1.512032276392,1.529245308465
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California<C1>,2.851340269977,2.882231382041,2.874562304496,2.882929310783,2.889134546143,2.900705165762,2.897428624289,2.903105442562,2.892424697391,2.888324911507,2.915693050241,2.928480736379,2.923424395373,2.664451470235,2.56211277807,3.078576811664,2.958200425169,3.246235545585,3.241707556096,3.178926288588,2.903782670134,2.72821305184,2.695860112242,2.484494319518,2.760733308931,2.944245766636,2.677224050277,2.435776455307,2.391550868553,2.775897582094,2.730024277449,2.807161335342,2.646533020551,2.775813439403,2.657635963293,2.746714164665,2.471355488655,2.603402870318,2.628295493043,2.612686358495
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California Sur<C1>,0.856435381517,0.868814468124,0.844086254187,0.836619025929,0.826621363206,0.824571460124,0.80089649133,0.79019117147,0.749690193098,0.717417150392,0.748129518646,0.750567154785,0.727649212348,0.671480077128,0.637615015427,0.708291309432,0.731861701408,0.77307589093,0.584070384424,0.607970553181,0.644857555772,0.659148852896,0.684364916318,0.774150497182,0.703909319921,0.83926733883,0.731352859891,0.688983661522,0.67121483802,0.647443752649,0.779702797598,0.779312005451,0.779936879282,0.738355047155,0.879576819122,0.912874245794,0.947722659437,0.892502502883,0.911644888072,0.901076881365
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Campeche<C1>,0.66463112643,0.680342991014,0.697051228927,0.710130597064,0.721357879122,0.729244174297,0.738701168897,0.744007996309,0.753121250949,0.759365224444,0.750578321798,0.747227156811,0.753523544616,0.743504479576,0.807683022881,0.690978062378,0.834698218316,0.732602803502,0.810747617505,0.774597868741,0.843820256325,0.702668987393,0.567178293659,0.675734232369,0.767624164523,0.750088739881,0.826635104761,0.603046477003,0.682760582216,0.744221676608,0.86860222229,0.809824188937,0.803740142216,0.789064992556,0.861055230176,0.906657578017,0.950869642222,0.918409366162,0.992445927427,0.969607738768
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,2.722688012437,2.667973900457,2.658339339681,2.628448721593,2.604096793899,2.571083648641,2.567900314519,2.549525088202,2.575792004872,2.596636605438,2.525659687016,2.507454402621,2.559477247498,2.514029767481,2.438286051628,2.704299725245,2.324063651133,2.380912254771,2.493260746427,2.413225679203,2.470914647927,2.328718112952,2.356446684423,2.532430194531,2.643032973718,3.071663469627,2.668383650405,2.649460652275,2.552566370757,2.832133340336,2.794341148108,2.800737773797,2.659194688415,2.595555711723,2.716436008904,2.528683866666,2.270673869503,2.252766461988,2.306976560219,2.369106514072
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Colima<C1>,1.038780887518,1.045524644139,1.043156445134,1.044897488731,1.046615775703,1.049601865872,1.050669828469,1.053623420448,1.05661751601,1.062304624003,1.066942624582,1.074792133995,1.086288586433,1.085092562068,0.964631323111,0.948808989905,1.062257263584,1.054353759316,1.107171634126,1.114900796356,1.124011167623,0.995118156635,1.088403736334,1.002950303725,1.009884267467,1.014846560949,0.999427775837,0.999913037711,1.04039928993,0.874150492895,0.92432513697,1.021113351897,0.857057000814,0.861217055483,0.844635468789,0.808563277433,0.820346366264,0.831940367251,0.850068459796,0.852348686738
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chiapas<C1>,5.285956650652,5.044775690088,5.037917539737,4.941303051942,4.868546298328,4.76847900514,4.776183151475,4.732617169319,4.816223847558,4.867148318867,4.696061513753,4.662161537235,4.775314622693,4.68415349412,4.416551325748,4.400864466719,4.355568525651,4.403973066332,4.314274098369,4.912046827315,5.103268342005,4.680844844338,4.886016735218,4.925262718177,4.521712388058,4.265438073477,4.223269690307,4.172960926087,4.103319169991,4.205909678631,4.253311324533,4.430628846214,4.119244527784,4.065734267982,3.74308661261,3.642401359066,3.617385022788,3.285712797831,3.247613909827,3.295368255456
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chihuahua<C1>,5.831673002828,5.916414355464,5.824006259067,5.811774957235,5.787641005378,5.798079469007,5.713279117189,5.685222562101,5.529772503903,5.409783908147,5.552670797689,5.565191311344,5.448707254491,5.250752582519,4.958904601436,4.997515330061,5.302945506046,6.61458236984,5.660476951525,5.530380457747,4.838582853821,5.101011633464,4.820065797941,4.796017754217,4.882758422371,5.09974716369,5.29939150619,5.416840754424,5.04641607682,5.317786196977,5.579951668039,5.416848987666,5.159988302346,5.70135940371,5.847011660213,6.036404003587,5.377325637464,5.990060736413,6.011281625712,5.707380201147
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Ciudad de México<C1>,0.342272586272,0.341683197114,0.338419108448,0.337059272302,0.335991428364,0.336031435321,0.33504213156,0.33573346005,0.335821579276,0.33849655775,0.345751076145,0.35569409638,0.375057406101,0.394725857676,0.378990740275,0.413402925475,0.361866957578,0.397192280035,0.355925151523,0.343745096094,0.345173723227,0.352694100919,0.334432436373,0.339856260034,0.299194248163,0.341546488715,0.280893163809,0.265775888017,0.25057138699,0.275638171374,0.265554284752,0.291250144226,0.26875559676,0.234059828853,0.229351249691,0.219567922404,0.218304722748,0.197464460603,0.201595639689,0.20863178364
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Durango<C1>,3.459188003696,3.446829370752,3.446782373417,3.44070287781,3.438860404028,3.432088572673,3.44716620132,3.45302309747,3.502128690853,3.553848300126,3.508955783552,3.518287060895,3.611476592878,3.576775804594,3.64342444783,3.656683095585,3.786513258141,3.225794781399,3.465577653103,3.166449164196,3.337945223986,3.411106354122,3.414117447145,3.92664246701,3.959272257042,3.604143272236,3.825916213783,3.585739148726,3.603680512562,3.791746350617,3.57114063481,3.428254306606,3.63418375337,3.68198771524,3.639373562644,3.478247985913,3.561366408034,3.453224882078,3.289294224129,3.244475057508
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guanajuato<C1>,4.388549943875,4.453897002097,4.475712879933,4.517262890135,4.557532706568,4.603586097861,4.638689434074,4.682767277038,4.720324444721,4.766263930057,4.824482871596,4.886994296395,5.072019177597,5.485219884788,5.342702911211,5.187218571821,5.120325382154,4.704011014419,4.878083547803,4.365364005365,4.43160789785,4.890082540804,5.025829692159,4.886600684798,5.109714689891,4.75207683734,4.349200039649,4.518768707934,4.626367118762,4.756530144047,4.520620013117,4.727707868455,4.379576162585,4.60113229076,4.485142482647,4.266799041976,4.232736484048,4.339472574739,4.424043045164,4.490461064771
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guerrero<C1>,2.691981391158,2.678291561981,2.691613794053,2.691187352869,2.689886234892,2.68355842913,2.683298510747,2.676090058123,2.669940604543,2.654709653259,2.635177340587,2.602318230703,2.494443529034,2.400594511689,2.30867187063,2.543867134687,2.473857064986,2.174033711864,2.41636999562,2.601672376476,2.558830379952,2.288631815299,2.225343120386,2.46541573396,2.293002560358,2.462115039503,2.46045724838,2.378706156276,2.469539013726,2.438074553163,2.536840482625,2.614878411278,2.367775332784,2.137704289487,2.298054979983,2.116012942543,2.268599806977,2.269828536882,2.204836576278,2.13024692063
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Hidalgo<C1>,2.432249579317,2.448328501256,2.440345080608,2.44199056178,2.440223700487,2.442736924323,2.428250700141,2.421681030914,2.389586342852,2.359531130038,2.374673911172,2.342534748703,2.225588173115,2.146903031161,2.247819576766,2.218884103204,2.302038698783,2.120269243347,1.902273025448,2.005383203947,2.223897813371,2.176721809162,2.142244706334,2.252219067193,2.198771717472,2.259818769048,2.345113363014,2.191936646924,2.240568976971,2.120610813455,2.111364768608,1.925056802071,2.083454655048,2.096499229289,2.026902245723,1.948495796515,1.883071471839,1.803294103325,1.746441496747,1.668856360696
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Jalisco<C1>,8.693014203817,8.706336712978,8.822750001965,8.883297986864,8.947232251327,8.980477952431,9.082806302521,9.138118330919,9.300691509611,9.437733537876,9.334256213601,9.354833979568,9.554573867,9.537481974797,9.629238592164,9.318985766181,9.459810601508,9.30268708374,10.490080930947,10.043399598497,9.669347174505,10.223622694267,10.736896731661,10.161654607073,10.687359702597,10.627951967709,10.724966929722,10.905378189661,10.924214950807,10.676974991765,11.434163455399,11.221604313932,11.514048138213,11.249992579355,11.512562271099,11.517017132714,11.34956350706,11.642419237546,11.772120279195,11.988840389824
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|México<C1>,2.803155680937,2.896453178593,2.806551522143,2.805345910353,2.801681368914,2.832720218954,2.797570741981,2.814438294119,2.771467674758,2.777471997227,2.894220742804,2.951764651098,2.978643134169,3.057121187961,3.143267016476,3.212870629711,3.484071476941,3.752251056367,3.72218680796,4.330205975346,4.224841994139,4.650946419781,4.3428900806,4.380305097268,4.461210030828,4.05521415891,4.1532609363,4.581591631301,4.231534982023,3.69195743937,3.919013793093,3.458072373262,3.927908342537,3.895835203419,3.928917146554,3.952880977849,4.071872365892,3.900193796692,3.4012054253,3.345325103398
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,5.914474948276,5.886061101569,6.121339740152,6.225255999685,6.33516367406,6.384562788929,6.56166084735,6.646262680447,6.884333669172,7.048212484006,6.892637940463,6.896905341245,7.050189834702,6.94249785004,7.213887848495,7.346568474366,7.205104350255,8.720772579506,8.057787080301,8.811091992262,7.805263701936,7.629261604997,7.393586280557,7.36383859139,6.778704079085,6.869998515507,7.382717326001,7.407957245235,7.955187341848,7.553040503657,6.951178293636,8.113940853198,7.569472246521,7.738890216368,8.27380919074,7.914332839372,8.916113403732,9.224007479173,9.325227194141,9.362485009893
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Morelos<C1>,1.326614765838,1.332511618801,1.321392619586,1.317566356283,1.311954090839,1.309682971201,1.296396857398,1.288880652198,1.265774550397,1.245247178826,1.252112568228,1.230295153836,1.151144527133,1.180053121817,1.224621547764,1.168467814826,1.118195843709,1.017968158093,0.917509589875,1.07474273681,1.088981919968,1.123885536958,1.123795347102,1.147793468835,1.148250186551,1.296816906584,1.226020337713,1.229511109552,1.074985953613,1.179147942975,1.193144391431,1.139115555058,1.045668946551,1.185356913333,1.073959363216,0.99523391145,1.045228238395,1.04635048759,1.103952105794,1.103250636224
